Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
2192,B000EPP56K,A2GHG7FA6YLGWN,E. Houde,1,1,4,1158883200,Really Good,"""It tastes better than it looks"" was the first thing I said the a skeptical co-worker looking at my peanut satay as it came out of the microwave.  Unfortunately, it's as fattening as it looks, so I likely won't be purchasing it often.  I could see this mixing with chicken or beef and tasting even better though!"
2193,B000EPP56K,A1U5010LTB4DQF,Brian Townsend,0,0,4,1319932800,pretty good stuff,"while its not traditional satay  it is very good the oil is ok cause without it it would be too dry, i had some of these that were a year and a half old i made it and it was fine, i will buy again"
2194,B000EPP56K,A26G6S0YGCG5NU,Shirlz,0,0,1,1318723200,Flavorless Sludge,"I love peanut satay.  This product is truly terrible.  In no way does it resemble that dish.  Oily, salty and tastes lousy.  Don't waste your money on this brand."
2195,B000EPP56K,A3MIEJIKUB5VHQ,E. J. Forrest,0,0,4,1268611200,"Surprisingly Flavorful, But Dine With A Friend","I adore this brand of peanut satay noodles.  Unlike the other ethnic-foods-in-box, Ka-Me's noodles and sauces are flavorful and delicious.  However, there's certainly a downside.  This dish is greasy, fattening, and high in calories.  If you read the nutritional information, you'll find that this tiny box contains two servings that are high in fat and not very filling.<br /><br />My advice?  Split this dish with a friend and serve with a small serving of rice.  The sauce is flavorful and potent enough that it bleeds into the rice.  An instant and tasty multi-dish meal!"
2196,B000EPP56K,AO1HIVTUCQZQ2,Mon,0,0,3,1251072000,Not Real Peanut Satay,"This is NOT real peanut satay but for the price it is not bad. I like to get these and keep them in my desk at work for the days that I don't have time to go out to lunch. These are really easy to make; just mix together the cooked noodles and the bag of sauce and microwave for about 2 minutes. You will not get a restaurant quality meal out of this but it is decent for just over $2.00 a box. The box says it is 2 servings but if you are not mixing in any meat or anything, it really is only 1 serving."
2197,B008YAXFWI,AY12DBB0U420B,Gary Peterson,0,0,4,1346630400,"Mild Taste, But Delicious.","A nearby Fresh and Easy Neighborhood Market stocks a number of gourmet imported products and I enjoy trying them. One is a variety of Baxters soups from Canada. Today, I had the Butternut Squash and Red Pepper Soup. Quite good. Smooth and mellow. Mild taste, but delicious. Goes down real easy and it only comes to 90 calories per serving (2 servings per can). Alas, the sodium content is a bit higher than I like. Otherwise, very good.<br /><br />Gary Peterson"
2198,B001FPT2MG,A22MI212KEK07E,Lilian Roessler,1,1,5,1284681600,Excellent taste,I have been using this product for years and was happy to find it on line since our local place (Bristol Farms) had closed.  I love it especially in my salad dressings.
2199,B000LRKO9E,ABQ0AV72S4Z8Q,Kristina vLS,8,9,5,1243468800,Wonderful condiment,"The pomegranate molasses arrived on time and in good condition.  I encountered this as an ingredient in a Mollie Katzan cookbook and it did not disappoint.  We thinned it just a little with warm water and used it as a side sauce for roasted asparagus at a barbecue, and got many rave reviews from our guests, vegetarian and non-vegetarian alike.  I recommend both the vendor and this item."
2200,B000LRKO9E,ATQ7DL7RKN0PI,Mary A. Parham,3,4,5,1215820800,Exotic Pantry Stuff - Pomegranate Molasses,"Fast, professional transaction.  I needed this one ingredient for a new recipe and it turned out great!  Now I just need to find more uses for this stuff."
2201,B000LRKO9E,A3F6JH6V9IK7WC,"Melinda Ruble ""organicgirl""",3,4,4,1268524800,satisfied,Only Pom.Mol.I've ever used but this seemed to have the same flavor the Chef came up with for a pomegranate relish for fish. It seems to have a bit of a brown appearance though where the one the Chef used was a brighter red color.
2202,B000LRKO9E,A2Z59A7Q8PP0S8,"Rosanne Vancleve ""Rosanne""",14,21,5,1187827200,Great Find!,"I have two recipes I'm anxious to try that call for pomegranate molasses. I've called all the specialty and best markets in the Sacramento area and no one's heard of this, much less carries it.  It's common in Mediterranean recipes, goes with shrimp, fish, chicken, beef and pork. I was delighted to find it on Amazon and look forward to using mine in a fabulous short ribs recipe.  I'm also passing along the info to my friends so they can order their own -- or I may give as gifts to my gourmet cook friends."
2203,B000LRKO9E,A125VULXMCE3VY,A. N. Duquesnoy,2,3,5,1230336000,I would recommend this product.,I would recommend this product.  I received it in a timely manner and the price was good.
2204,B000LRKO9E,A2D1LPEUCTNT8X,Ali Julia,0,0,5,1329868800,Love it! I use it for so many things including my mother's secret recipe,"Pomegranate molasses is my mother's ""secret"" recipe for great meatballs. She adds a couple teaspoon of molasses to the meat and the taste comes out incredible.<br /><br />Once I set-up my own household she gave me a present - Pomegranate Molasses of my own. I learned to use it in variety of recipes from deserts to meat sauces. It has a wonderful taste both tart and sweet at the same time. It has deep red color, and looks very appealing.<br /><br />It keeps almost indefinitely in the refrigerator. It blends well with walnuts, adds a unique flavor to beans, adds wonderful flavor to poultry, gives a nice taste to fish, gives an astringent edge to salads and vegetables, and is a great tenderizer for lamb and pork.<br /><br />I like its flavor even just diluted with cold water as a drink or adding tart flavor (and beautiful color) to sorbets.<br /><br />Ali Julia review"
2205,B000LRKO9E,A8GR4PH5NW96V,Jennifer L. Rinehart,1,2,5,1325548800,Don't use this in place of regular molasses!,"So I bought this pomegranate molasses to make Fattoush, the delicious middle eastern salad of greens, cukes, tomatoes and torn up bits of fried, leftover pita bread.  Wowee, Fattoush is now my favorite salad, I've eaten so often lately that the tart lemon-y dressing has made the corners of my mouth turn a bit pinkish and raw, youch. I tend to do that, find a food I really like, then eat it so much I almost make myself sick on it.<br /><br />Anyways, the Fattoush salad dressing, with it's complex blend of Sumac, olive oil and various herbs and spices required one half teaspoon of pomegranate molasses.  I was lucky enough to find it at a Russian grocery store (YAY!).  But the store is far away and so I had to look around online to buy more, thank God for Amazon.<br /><br />Now, granted, my bottle will likely last years if all I do with it is make Fattoush, one goopy half teaspon at a time, so I've used it in a few other things.  I added a teaspoon to a Lemon Chicken Marinade, a tiny glob to a bowl of greek yogurt (had to add honey too cuz it was sour!),  a tiny amount added to Christmas Salmon cream cheese log, I used it in Fesenjen, a persian stew of chicken and walnuts, I used a few tablespoons of the sticky stuff in a garlicky barbecue sauce and it was the best barbecue ever.<br /><br />Just don't do what I did and try to replace the molasses in molasses cookies with pomegranate molasses, what a horrible mess, the cookies looked normal, slightly lighter than normal, but the smell!  And the taste!  Ewwww!"
2206,B002RKGEII,AFCMP2M1U1S27,Non Blonde,12,12,5,1206489600,Excellent by itself or in hummus/baba ganoush,"Always wanted to make my own hummus and eggplant dip - this brand of tahini I'd never tried before or seen in supermarkets, so I decided to order and try it....excellent by itself or in recipes! Highly recommended."
2207,B002RKGEII,A1XHUNV8QE5CHM,"bookmom ""ralph""",11,11,4,1233792000,Krinos Tahini,This was a very good puchase. The shipper was very fast and very friendly. The Tahini was very fresh and of good quality. I will order again.
2208,B002RKGEII,A2AMNJBGHKPZ65,Michael Brodesky,3,3,5,1239408000,Best Tahini I have ever had. And we buy a lot of it.,"We love to make Hummus, and love to make sandwitches, salad dressings. One of our kids favorite foods is Tahini over cold Undon Noodles."
2209,B002RKGEII,A3PO3YRFX4BI2J,CMCM,1,1,5,1324339200,Best Tahini I've had!,"Having lived in the Middle East for 10 years, our family loves hummos and we make a lot of it.  This is the best brand I've ever found in the U.S.  I like the taste and the texture of this one, and it mixes wonderfully with the other ingredients.  I found it somewhere locally, then when I went to buy more I couldn't find it again.  Krinos is so much better than all the brands you find in health food stores or supermarkets, and the price happens to be about half of what most stores charge for a similar amount of tahini.  I was delighted to find it on Amazon!"
2210,B002RKGEII,A1ND0JOMYAZ6QU,DanielaB,0,0,5,1344729600,Good hummus as a result!,"I have never used Tahini before - and my hummus was good, but always, something was missing... After I found out of Tahini, I ordered it (and it was shipped extremelly fast)and used it. The result was amazing! One spoon into the hummus prepared from one bag (1lb beans) and I had my favorite ready to go!"
2211,B002RKGEII,A18H6GSA21LHFF,Amanda,1,3,2,1285718400,Bitter,"Very bitter and not nearly as thick as expected. Very runny, actually. There are better brands out there."
2212,B0007T3V82,A31SZ1KB15I36Z,S. Donius,4,4,4,1209340800,Nice!,We purchased these for our son to give out when his baby boy is born.  They make a very nice announcement of the new arrival.  They are however very hard if you actually want to chew the bubble gum.
2213,B0007T3V82,A2G3R12TYEX4RN,Lisa Merriman,3,3,2,1284681600,It's A Boy Bubble Gum,"Hi,<br /><br />My first grandson was born and I wanted everything under the sun to celebrate!  This is a wonderful idea that has been around for a very long time!  HOWEVER......everything was fine and wonderful except the fact that they just weren't fresh.  These little bubble gum cigars were as hard as a rock!  The moral of the story is that being a ""fun"" item the shipping was as much as the cigars themselves....at least they could have been fresh and not hard."
